role,time_min,kills,deaths,assists,creeps,rank
4,22.827506527621104,3,2,19,32,B
3,28.358444112578418,11,6,5,225,A
4,20.173583166753218,1,5,29,22,C
2,33.38394898757601,3,1,2,286,A
1,30.42707950373645,6,6,13,196,B
4,26.27321818351337,0,3,16,40,C
2,29.62288719591951,6,3,3,287,A
2,21.40889876358721,5,4,6,154,B
2,20.861684323137286,7,1,9,193,S
2,34.20871616481739,3,5,4,303,A
3,33.70345380603094,10,8,6,270,B
2,34.26337526000566,3,4,4,331,A
3,37.95600739393205,13,5,6,360,A
3,22.570813550032916,7,4,3,224,A
2,35.942776801407845,6,8,8,272,B
1,30.165728794498484,6,6,9,164,B
2,32.77615736528757,11,0,8,327,S
2,37.3905216663466,12,7,6,357,A
2,37.41679071734481,11,5,7,322,A
1,24.35996608776869,8,6,10,139,B
0,31.019244428374485,14,5,5,295,A
0,26.39640573601693,10,0,3,262,S
3,34.12720417675231,12,8,6,280,A
3,39.35099383470683,3,7,4,347,A
1,22.657234968550497,9,7,8,95,C
4,24.86766558521218,1,4,17,4,D
0,39.50358272509382,11,5,4,370,A
3,38.78472019813023,10,8,2,309,B
0,21.45030992675125,10,0,8,208,S
1,31.50777916109212,3,1,11,144,B
1,29.391614067036514,4,0,14,184,S
4,32.08636269830566,2,1,13,26,B
4,30.215072342526803,1,7,11,35,D
1,21.320910746120138,6,2,12,95,B
3,30.70478673829467,11,3,3,221,A
0,20.12898885929402,7,4,5,158,A
2,32.355840844182,8,6,8,303,A
4,34.31692488703834,1,6,28,33,C
2,25.52372579851118,4,5,4,194,B
3,34.76850202485767,7,5,4,289,A
4,32.955419768280095,3,6,24,64,C
2,32.30530735941946,10,5,3,302,A
3,21.59409478890918,5,0,2,190,S
0,33.73774237184797,11,7,5,241,B
3,29.95412502752169,11,6,8,293,A
4,33.725735252340854,0,0,20,36,S
1,31.250456872091604,9,0,11,146,S
0,28.461178550903895,14,6,8,262,A
2,22.72707590221515,9,4,6,168,A
4,29.83322251076447,0,1,11,34,C
1,38.891265271645054,3,1,8,196,B
3,28.24349000887185,14,3,3,257,S
1,28.243460936192232,5,0,7,184,S
4,21.276827579782015,2,1,25,27,A
4,28.774178029850514,0,1,22,53,A
1,26.210591386840115,9,4,12,163,B
3,32.104345680580835,5,6,7,308,A
1,35.15098714287779,8,3,6,210,B
4,24.814822762312396,0,5,11,23,D
4,23.40969727792142,2,6,10,33,D
2,23.450634013742174,10,6,3,205,A
2,34.12004819134383,6,1,7,250,A
0,33.65163344284829,5,3,8,293,A
4,29.063361846027995,3,9,21,1,D
2,33.804868601833874,3,8,6,249,B
1,22.19555790114784,10,1,13,106,A
3,21.183121910745587,9,1,3,177,S
1,30.67912817161125,3,5,7,159,C
3,36.70493897771003,9,8,9,307,A
2,37.29015521689118,12,6,6,366,A
0,23.61748076442823,14,3,7,189,A
1,31.523435730811535,10,7,12,149,C
1,21.84712916478524,4,0,5,136,A
1,35.82725748110318,3,4,13,212,B
3,30.099102511846013,13,2,6,221,A
2,34.006439372672176,4,7,7,247,B
1,27.052880622734584,2,4,8,181,B
1,20.045059652258473,3,2,13,116,B
0,36.91525292235609,7,4,9,344,A
0,27.220126896353314,5,0,7,268,S
2,26.207267517681586,13,8,5,229,A
2,30.40558625394765,10,5,4,250,A
4,28.674565595492194,2,4,27,16,B
0,22.57702333022431,3,3,9,164,B
4,35.993576065496285,0,3,23,47,C
3,20.88949196821607,9,1,3,184,S
4,35.08854058319856,3,1,18,35,A
1,39.20828374252771,4,5,8,225,B
4,29.23222835331555,0,6,24,23,C
2,20.65908350229276,9,6,9,158,B
3,24.653563536441702,8,4,2,213,A
1,23.173552903879116,3,5,11,147,B
4,26.644183479575176,3,4,10,34,D
3,36.58985272970046,9,6,3,277,B
3,33.62891752239642,7,0,9,261,S
1,22.980170868233024,6,4,13,96,C
4,37.498999829805605,2,7,11,25,D
3,25.805024403818138,12,3,2,232,A
3,39.967087026464526,12,8,3,315,B
0,30.574820230795584,5,8,4,265,B
3,32.782302567796066,11,0,8,255,S
0,23.120276320470758,12,6,7,213,A
4,21.672861811665342,1,2,22,0,B
4,30.403588037970415,1,2,27,26,B
4,22.192236159973543,0,2,16,36,C
2,23.051370534653397,5,8,7,191,B
4,37.461747904293794,0,7,19,7,D
3,30.573116643537126,7,4,2,292,A
1,34.66551391667954,6,2,14,172,B
0,34.65593439382306,8,0,5,318,S
2,27.505297514711717,6,8,2,253,A
4,22.950686781191266,2,0,12,9,A
4,22.99536254682473,3,8,24,39,D
1,31.988675725469392,7,1,6,216,A
1,31.70896582969246,5,5,13,172,B
2,21.38068833595333,7,0,6,211,S
0,24.626033738951897,10,1,8,189,S
4,27.88090510377638,1,2,17,5,C
2,36.63072573018707,6,4,7,271,B
3,32.7125611167139,11,1,2,299,S
3,33.1903990933991,4,0,6,258,S
2,38.247532274614365,7,1,5,270,A
4,21.319618062324263,2,7,22,23,D
2,30.13515636047538,13,7,2,227,B
4,39.88025072186437,3,4,24,53,C
1,38.741293093081126,5,1,8,221,A
2,39.07147915811767,14,1,7,361,S
4,26.450123779756396,1,0,13,22,A
2,37.79857634377013,12,4,6,367,S
2,26.253250866918208,10,0,2,192,S
4,29.88926653002379,0,3,18,47,C
4,27.333479429083994,0,9,12,9,D
0,27.445172837895043,11,4,8,208,A
2,22.812327137645678,14,7,6,166,B
3,39.43433478132103,8,4,9,289,A
2,31.5394330955359,14,5,4,279,A
2,35.96703430927953,14,4,4,318,A
4,34.58415178459626,0,1,14,2,C
2,29.289522914346765,3,1,4,256,A
2,36.389991658980364,6,7,6,351,A
3,26.69532683758255,10,6,2,208,B
4,27.43162875703402,3,4,27,53,B
2,39.919481170293004,6,3,6,317,A
1,37.03974436369541,2,7,13,167,C
0,28.48838318335283,10,2,7,252,S
3,32.14963634898022,9,0,8,248,S
2,26.003375973433478,4,5,7,216,A
1,38.83469059764448,8,4,7,241,B
2,35.58023044065693,10,7,9,348,A
2,32.51284137103755,11,1,3,310,S
4,29.082511517040835,2,1,14,46,B
4,23.704766062421083,2,8,19,42,D
4,31.55914390910489,3,1,12,53,B
1,39.613083831250776,10,5,7,221,B
2,34.06626162935553,13,6,3,246,B
0,20.980997765397756,12,5,5,193,A
3,27.808299707311132,11,6,8,253,A
4,38.306534738641865,1,4,26,60,C
4,26.310785414597092,2,3,24,48,B
2,21.228348832876403,9,7,4,160,B
2,36.93534399053327,6,4,2,279,B
1,36.57323608908839,4,4,13,246,B
1,36.89657249909163,4,4,9,212,B
4,32.394241134946945,0,8,12,40,D
2,23.75986639259369,10,5,9,208,A
0,24.74516975269381,10,4,6,246,S
3,36.945299678099275,5,3,6,338,A
2,21.647625040425567,4,3,5,189,A
2,27.48526763296823,9,7,3,218,B
1,35.757562034065074,8,3,14,179,B
3,23.211247556163524,8,1,2,225,S
4,38.56899673888503,1,8,26,36,D
2,32.09249544404507,14,3,2,310,S
4,21.627841160359164,0,3,17,36,C
2,25.57600525315279,14,8,2,192,B
4,26.842261577839015,2,8,29,6,C
3,34.61961050286456,3,8,7,327,A
1,26.876806077194445,6,6,10,185,B
3,30.345929917801463,5,1,2,214,A
0,22.712419190091914,10,3,2,217,A
1,35.22615997511965,9,3,11,232,A
3,35.57158908270432,11,8,6,298,A
0,39.48984432321278,10,6,4,334,A
2,28.994690021399478,11,3,4,265,A
2,29.186669912223145,10,4,2,239,A
4,30.11681724918118,0,7,21,14,D
1,28.71215955100346,7,5,6,200,B
2,29.449700507427643,8,0,4,229,S
1,34.36780979207229,8,3,9,161,B
2,22.098684370288087,10,4,7,214,A
4,37.132302566282426,0,3,18,21,C
3,28.819507768928176,5,6,5,242,A
4,39.83713590495417,0,2,14,15,C
0,27.358218756321413,3,8,2,267,A
2,24.784000823386613,7,4,8,244,A
0,27.84054112157954,11,0,6,252,S
0,30.081229653679856,4,0,5,228,S
1,39.62977327323439,7,0,4,242,S
2,28.978628908670224,7,4,2,248,A
0,23.648533709782274,8,8,8,203,A
3,28.42912092753561,8,2,2,261,A
0,31.162854568813106,3,3,8,284,A
3,28.377464533907048,3,3,4,231,A
1,29.39980177637174,5,4,9,176,B
0,31.754365668008365,7,0,4,279,S
4,28.59549668882732,3,1,10,9,C
1,22.073382709644736,3,1,7,88,B
3,36.269247862694485,12,3,8,290,A
1,20.631349928197626,5,3,14,114,B
0,34.52626743838337,14,3,3,241,A
2,35.907566226607194,14,6,9,286,A
2,30.464884786181138,3,0,5,235,S
3,26.43541140496994,5,5,3,208,B
3,31.37971695928921,9,2,5,284,S
2,28.125414032945685,6,2,2,215,A
3,23.900539700437523,14,5,6,224,A
1,35.63868282056159,5,6,8,199,B
4,20.899622754910162,3,3,17,12,C
4,34.85074324910931,1,2,29,19,A
1,23.616506623047478,6,2,11,137,B
4,30.312837348015652,0,6,15,55,D
0,26.907704697434426,7,3,9,226,A
1,23.646575251101424,11,7,8,148,B
3,36.4622578170453,5,4,5,360,A
1,28.49570333397095,8,3,4,159,B
2,31.350747350708374,13,0,9,248,S
3,39.112883612555926,5,6,6,294,B
2,39.03084293510997,12,6,8,373,A
3,33.205455655243426,7,4,3,319,A
4,39.10889820780841,2,8,18,39,D
1,29.228112676770337,8,2,13,200,A
0,24.215752679087675,14,8,9,194,A
3,35.93316747699675,7,6,6,277,B
3,28.80904630642524,9,0,4,245,S
2,22.520127732673476,11,3,8,187,A
4,23.019513630277615,0,6,26,36,C
2,35.55316210521582,4,6,4,352,A
2,24.267403143105888,3,2,6,219,A
4,35.34023388036843,2,8,14,6,D
0,34.934997650306954,14,4,8,280,A
2,24.361185695464933,3,3,2,238,A
2,31.007664706167457,8,7,2,252,B
3,21.212841549033506,5,5,2,206,A
4,31.64663244468018,0,9,27,39,D
1,23.443459376579373,6,0,13,140,S
0,39.238211697205216,4,6,8,369,A
0,39.32621417784826,14,5,5,349,A
4,22.84885267664871,3,0,22,44,S
3,39.75107657723131,12,8,6,309,B
3,28.81498800743153,5,6,7,238,A
4,31.791685755067007,3,0,14,58,S
3,38.30199815215725,10,6,2,376,A
0,37.75967707966224,5,6,5,291,B
0,36.77074379595196,14,5,3,305,A
1,29.359729345847967,4,5,13,159,B
4,35.87808800265382,1,4,28,32,B
2,30.001303837738334,14,3,6,281,S
2,39.61485450450395,11,2,6,328,S
1,33.101826216947714,6,1,5,211,A
1,28.762095792951527,8,2,4,198,A
3,25.689223173116357,11,5,8,233,A
1,28.356349035622486,10,2,9,145,B
1,24.458223576593277,5,1,8,132,B
2,31.135953954248162,3,5,3,266,A
3,23.230478445985227,3,1,6,206,A
1,34.28245603655483,3,4,12,216,B
1,36.05666088500415,9,2,5,197,B
3,24.557861954198536,6,8,4,206,B
4,38.319131909313555,3,5,19,70,C
3,28.542878502199567,8,5,5,232,A
2,24.46558253864804,14,4,3,238,S
4,29.132340667994445,2,3,25,9,B
0,26.07847367226533,9,1,2,238,S
3,21.246510047681546,5,4,7,203,A
2,32.43325402407231,12,3,8,287,S
4,30.545734480673687,1,8,10,27,D
3,38.210320198640126,3,4,9,315,A
1,35.7852599398257,2,5,12,171,C
3,28.27056997967187,12,8,9,249,A
0,34.37679496411334,6,3,5,298,A
3,27.70501436723844,13,6,7,225,A
4,21.260521396630764,3,7,26,21,C
4,34.25679376298601,0,7,21,54,D
3,38.543694901204184,4,0,3,306,S
4,39.25145772322386,1,0,11,60,A
1,29.250472628211806,2,4,10,184,B
3,21.630494618571724,6,3,8,183,A
1,27.95716036474512,8,1,9,191,A
1,22.632812317565197,7,2,5,111,B
2,24.201499135801562,12,6,3,236,A
3,30.17703290499763,4,6,4,264,A
4,34.07885883613682,1,5,14,52,D
1,29.108056070993285,9,4,10,195,B
2,28.2075675077792,6,4,9,230,A
3,34.464002854531074,5,6,3,313,A
3,27.915077004471904,9,8,5,205,B
0,27.402452409550868,12,2,6,230,S
0,38.25747685952927,7,2,9,360,S
1,20.080492231937782,11,0,14,122,S
0,29.700563898792765,7,6,2,237,B
1,35.76431362789008,11,6,9,179,B
4,34.835189537819275,0,8,16,28,D
1,28.663164386943947,11,7,5,152,B
0,23.557799337059212,10,8,2,180,B
4,27.99028596093632,3,0,24,3,S
0,21.636478456919367,10,5,3,194,A
1,21.290448221952897,4,3,10,146,B
2,29.513679075659205,7,3,6,218,A
3,34.84752765745276,8,3,2,340,A
0,21.069070956097352,9,1,4,207,S
1,25.058291889955306,2,7,12,126,C
4,35.3781887909495,1,5,29,37,C
0,22.348081247272,10,2,8,168,A
0,37.889572495335514,7,7,5,288,B
3,35.932574241346074,3,1,3,281,A
1,38.44796054865018,10,5,8,163,C
2,31.65530226887089,13,0,4,261,S
4,26.365135552662412,3,8,22,5,D
1,20.960237312183853,3,4,10,90,C
4,35.25335632775284,2,5,22,1,C
0,34.01604962603888,11,8,9,321,A
3,28.684555539859442,10,1,6,280,S
3,37.67040187348338,12,8,2,297,B
2,39.94227268025479,14,7,6,346,A
3,28.316681005360593,5,0,3,270,S
0,31.354655599620386,6,1,5,299,S
2,27.744591592459386,6,3,4,235,A
1,22.54752065055702,11,7,6,112,C
3,34.025459693499904,10,1,2,324,S
2,25.6258959105649,5,5,4,207,B
0,21.83439230641539,13,6,4,155,B
4,39.49473894515015,0,4,18,49,D
4,22.454818929179655,0,0,16,0,A
0,28.312444198471024,7,5,6,224,A
0,26.62453032589927,3,2,3,237,A
4,21.62788176015788,0,3,22,36,C
2,20.29248086020035,11,4,6,197,S
4,30.028131154188856,0,9,29,26,D
0,33.39991747058557,10,7,9,298,A
3,25.66644630728795,4,8,8,181,B
1,22.824590491944846,11,2,9,102,B
3,36.81285889546425,11,0,2,287,S
3,32.37243370816111,9,5,3,270,A
0,31.99653138712621,12,0,2,298,S
4,38.41232168451291,1,6,25,5,C
2,29.657829119885534,11,6,6,255,A
3,20.802701008698854,7,1,8,154,A
4,27.280221106969055,0,3,28,47,B
2,37.97982112104188,6,8,4,376,A
3,24.262769507180863,10,5,3,184,B
2,32.1292737035113,14,0,7,225,S
4,30.097536028711993,1,2,23,11,B
1,24.83769295965575,2,1,13,172,A
4,32.48785528591685,1,2,25,52,B
0,38.31527728362235,7,4,8,296,A
2,33.003446271450215,7,3,5,326,S
1,20.289773611901666,2,4,5,135,B
2,31.566132988954582,4,5,8,315,A
2,32.88545731939354,6,2,6,272,A
3,24.290397456234572,14,8,9,176,B
0,20.4190434058905,11,1,9,180,S
2,29.993345835628823,5,8,7,235,B
4,21.06370682934299,3,7,18,8,D
4,39.39252038332391,0,5,19,55,D
3,32.27354753353791,11,0,2,313,S
0,24.706167961507415,9,8,6,218,A
0,24.359869621687395,5,3,3,201,A
4,27.686352709167434,2,6,13,38,D
1,21.80747075944968,8,6,12,124,B
3,22.980046096621866,9,2,5,161,A
3,23.604732159069396,4,4,6,233,A
4,26.778164065674456,2,4,29,51,B
4,33.73921909973689,2,0,28,21,S
1,24.57174117409634,7,2,6,140,B
1,21.229750019364385,8,4,9,130,B
0,33.61257831275204,13,8,3,330,A
3,34.26735107128141,8,6,4,334,A
3,35.103845192514896,7,1,5,290,S
4,34.210583452999245,3,8,20,65,D
0,26.50655653528283,4,6,8,205,B
3,35.65884081757385,7,2,2,320,A
0,35.63658550286624,14,1,4,291,S
0,22.60698413324968,12,0,4,200,S
4,27.137103062759135,3,9,24,31,D
0,23.891921856470912,5,8,3,186,B
1,28.045492480471292,4,4,4,128,C
1,22.060281582761014,5,7,14,127,B
2,38.82289894407759,12,1,6,333,S
4,31.47152175504032,3,8,12,57,D
2,20.21790946050686,9,6,7,193,A
1,36.47824254913258,10,4,12,176,B
2,35.94599316363987,14,4,4,358,S
4,28.51292665944638,0,5,15,54,D
4,37.45775699920631,0,3,21,34,C
0,36.36746107739789,8,3,7,255,A
3,22.33013563645482,8,4,6,158,B
0,20.541673096564153,14,3,4,192,S
4,32.066348937788796,3,2,14,17,C
1,26.435938171752177,3,4,6,170,B
1,38.71110238398368,3,3,8,205,B
0,25.487003277107394,10,2,7,186,A
4,22.10413857986033,0,9,24,24,D
1,23.63282028134931,4,6,11,97,C
4,38.095396028439026,2,1,17,44,B
1,39.93456428158926,9,3,8,168,B
4,26.12878381846555,0,0,22,52,S
2,31.766499889248927,6,8,3,275,B
4,35.355431403869446,1,4,20,35,C
4,24.704691599412932,1,7,24,31,D
0,33.842299931726174,10,8,9,246,B
2,36.91197783787324,5,7,6,278,B
3,24.578525824883542,3,6,9,235,A
0,36.331344194784755,3,7,8,341,A
3,21.22484213102987,12,6,6,210,A
1,24.7172542594204,4,6,14,114,C
3,20.5326337382821,5,0,6,203,S
4,24.432145134847907,1,4,10,23,D
3,30.335212685935993,10,3,4,233,A
0,39.723537744456934,3,4,3,332,A
0,39.68618381725071,5,2,3,345,A
3,36.38572472568207,8,1,3,350,S
0,23.430196459604854,5,1,9,218,S
0,25.651816650750646,8,4,7,224,A
3,35.314935200686186,7,4,7,318,A
2,35.57083630172235,6,8,9,281,B
2,37.118289508640885,10,8,8,360,A
1,29.09007201965204,3,4,9,182,B
0,39.944102879486024,9,1,8,369,S
3,37.90870201512212,9,8,7,273,B
0,34.304859142422714,13,4,7,299,A
4,31.856235918786183,3,1,21,7,A
0,24.369118548706517,8,6,4,236,A
0,38.254532521767956,9,7,8,275,B
2,38.86348102317146,6,5,2,317,A
3,31.754507853825743,8,3,5,254,A
0,34.12911370633161,4,5,6,247,B
2,25.92660502183713,5,6,4,217,A
1,24.420057846492956,11,4,11,110,B
2,20.01983728939254,12,7,2,186,A
2,28.36215445572843,12,6,7,234,A
2,37.7413952583147,11,5,6,373,A
0,38.971180009315205,6,4,8,366,A
0,39.73579891140166,12,7,2,395,A
1,20.13981570798348,8,2,5,105,B
4,34.010642311839945,0,5,24,37,C
4,28.705444777278828,3,7,23,52,C
4,27.183407023395798,1,9,24,38,D
1,38.63842528477618,4,0,8,260,S
4,29.445279280074296,1,3,15,24,C
4,33.473157083647166,3,5,26,49,C
2,24.05942854048792,4,0,2,198,S
0,26.495890057267374,9,7,4,221,A
0,20.181261963732886,14,3,3,168,A
2,37.15934182483117,11,2,8,320,S
2,30.063881451579313,5,4,5,225,B
2,21.890575280009912,10,4,6,211,A
0,28.870403687814992,3,2,3,215,B
4,33.79509281955498,3,8,10,63,D
2,32.41932855534317,3,6,7,278,A
1,21.378193912063644,10,5,9,138,B
2,22.08249524874788,11,4,5,198,A
3,21.966473341839276,5,0,3,160,S
2,36.02801738494337,13,7,7,273,B
0,28.266845282976305,8,4,5,200,B
2,25.81018825556378,4,4,2,240,A
3,33.033043223014324,9,7,8,293,A
1,29.009346554095153,7,4,14,143,B
4,20.742170230765932,2,3,23,34,B
2,22.551370944308626,3,7,5,200,A
3,24.43328376545987,4,6,2,221,A
3,34.49565313548775,11,1,3,266,S
1,23.048579822171167,2,5,9,134,B
0,21.579096538631365,4,1,8,208,S
2,34.163002092325,12,7,8,304,A
3,39.06526673441737,13,2,9,287,A
1,30.938446616136716,6,2,4,184,B
4,38.51218896713875,3,6,26,62,C
3,27.071065537448806,6,4,3,214,A
1,24.418355343517813,11,2,8,123,B
0,25.448964383548308,7,5,5,233,A
0,36.58920187962444,9,2,7,265,A
3,22.30913584235758,14,4,2,200,A
3,29.947278404334355,14,5,9,288,S
2,38.78138384202137,4,2,8,353,A
1,24.973918813340095,9,3,13,124,B
3,31.711836504409085,10,8,9,245,B
2,24.523265009207105,12,0,7,196,S
2,36.94841775253312,7,7,2,286,B
3,38.877957805093914,14,7,3,373,A
0,24.996464261722338,13,2,2,199,A
1,39.23666332582639,9,7,5,252,B
1,32.47099098835271,3,4,7,138,C
0,31.7059128076452,9,5,6,314,A
3,36.14320156584369,7,7,9,312,A
1,36.79982391299964,8,5,6,189,B
3,39.08950266188383,5,0,6,314,S
3,38.81156707880526,5,4,9,284,B
2,27.017006915369738,7,5,6,251,A
0,22.267614192140044,5,1,7,174,A
3,30.320105843475822,6,5,9,292,A
4,33.214894373211465,3,1,22,34,A
0,24.501945007839772,5,8,5,229,A
1,23.1862147105003,3,6,6,107,C
2,35.47984141134291,13,5,7,269,A
1,31.94398705318276,5,1,13,200,A
1,34.274162045486484,9,6,12,207,B
0,31.44615742911362,4,8,6,233,B
1,28.206311029477792,10,3,8,179,A
3,31.48533379201796,9,6,9,311,A
1,24.047271206435788,10,0,10,101,S
2,36.56796238996964,7,4,8,299,A
2,38.59684987267413,10,1,9,337,S
4,33.77378301862335,2,2,19,53,B
2,39.02363621699409,14,3,4,337,A
1,26.688289027092246,3,4,11,107,C
2,37.722400229263286,14,5,6,281,A
0,34.023574367085416,8,5,2,289,A
2,31.858106828105267,14,0,8,286,S
3,26.092693774285852,14,4,9,212,A
0,31.542343144519023,11,5,7,282,A
4,38.46064341593345,3,7,11,56,D
3,20.380148000513426,11,3,5,144,A
1,28.66817467426953,3,2,8,144,B
1,23.37507615533546,9,0,10,110,S
1,21.92220131397368,9,2,10,111,B
3,22.446086325874475,8,2,9,214,S
3,39.03121705078031,10,7,5,366,A
3,29.583364234962666,4,2,6,275,A
0,27.18943152578683,7,8,3,191,B
0,27.006437442124447,10,3,5,263,S
1,25.27916936494083,8,3,6,120,B
2,22.68166284396094,7,2,3,196,A
1,23.650044460011497,6,3,14,109,B
4,34.105852453890705,2,3,23,60,B
0,37.375148632101116,11,0,8,297,S
3,27.900672645535053,12,6,5,232,A
0,30.64014550933613,11,3,5,218,A
3,35.34576391283966,6,0,3,347,S
4,26.321594373590102,3,4,28,48,B
4,26.89085333597185,2,9,12,9,D
0,32.53425151913575,9,1,9,300,S
3,35.56953658232474,7,6,6,327,A
4,29.259473302914245,3,3,20,25,C
1,39.610812973613875,2,0,6,166,B
1,29.149339846058204,6,0,10,183,S
3,38.361895864010776,11,0,2,294,S
0,27.05197357089506,11,8,5,195,B
4,32.754913324914355,2,4,28,6,B
0,22.845951575959685,5,8,3,199,B
1,36.39046244191873,4,6,5,225,B
4,20.16325422914432,3,8,17,9,D
0,22.40139821776059,10,4,7,157,A
2,32.99361675890768,5,8,5,322,A
3,23.80066159671093,5,4,9,233,A
3,28.650259494930935,12,8,5,215,B
2,32.847147015723806,8,0,4,266,S
1,36.077527542883985,5,1,7,222,A
4,28.66702413861279,3,9,10,28,D
3,39.34406911684387,6,8,7,298,B
2,39.573546336391814,7,8,3,293,B
2,24.226319179336897,10,6,6,191,A
1,37.67692599474493,6,4,14,225,B
1,39.55622978276389,11,1,13,179,A
0,34.90073068203184,5,2,9,303,A
3,34.86999728568193,5,3,6,250,B
0,31.267778611936627,12,0,2,225,S
2,23.75615555115138,3,6,2,209,A
4,24.473842866641267,3,0,24,47,S
4,24.812504534587713,2,2,21,27,B
1,31.735545764463,5,6,12,166,B
4,37.26773129578724,2,3,26,5,B
4,20.399853724343842,3,2,24,28,B
4,27.654946484151974,3,9,23,33,D
2,24.514061409402196,5,2,5,220,A
4,28.520101588326884,2,0,15,37,S
4,26.095779993471595,2,3,15,5,C
4,22.805646171993537,3,3,15,31,C
0,33.10855002206208,4,7,5,320,A
2,29.798322232089895,12,4,3,270,A
1,22.591643358598454,7,0,6,146,S
0,37.11751559838521,10,8,2,349,A
3,22.564329764247766,7,1,5,211,S
2,28.973862739269357,10,5,3,247,A
2,21.099281227573037,5,7,8,193,A
3,35.497198073017174,13,6,2,286,A
3,24.664098333004716,8,6,5,199,A
3,31.213956349285322,4,8,4,227,B
1,37.83676914689565,9,4,7,174,B
4,22.931968271257123,3,8,20,38,D
2,23.66505771455507,7,3,6,205,A
4,24.73721418880718,2,2,20,22,B
4,21.650101694737653,2,0,16,7,S
3,34.214147237385546,3,8,6,247,B
1,35.33556849066486,11,2,14,228,A
0,26.53205760523954,7,5,3,237,A
1,22.22382755246538,2,5,4,104,C
4,35.39328976997316,3,6,17,29,D
1,35.79415347937694,8,5,7,186,B
3,28.265020064665528,12,7,3,236,A
0,30.215659810309596,12,0,7,211,S
3,34.774270752538555,5,0,5,276,S
0,32.9061185803521,12,4,2,303,A
4,21.347679482595346,3,1,12,14,B
0,34.1183622119655,11,2,2,296,S
0,28.312831332956605,3,5,6,214,B
0,36.811431034263535,9,8,9,315,A
1,22.148489758741526,9,1,10,146,S
1,28.341177615050448,9,0,11,118,S
4,33.02679881739021,0,3,19,51,C
0,27.88380173528266,5,6,3,263,A
2,35.37259018514369,4,7,9,275,B
4,29.178289465292366,2,2,18,19,B
0,33.956396861726205,10,1,9,308,S
0,22.695861727650406,14,3,4,160,A
1,25.35114723453617,9,0,4,105,S
4,21.405688412811024,1,1,21,19,A
0,38.89160789916234,7,0,6,373,S
0,26.204928493752213,8,0,5,225,S
4,37.32336223584127,1,2,25,62,B
2,38.18280566913435,13,2,6,308,S
4,34.72691725378654,3,6,23,30,C
4,21.59476934715824,0,5,13,16,D
2,27.873404579515032,3,2,3,263,A
4,21.063433704367075,2,6,13,30,D
0,35.521885724366484,14,0,7,329,S
4,28.645878686485737,1,1,26,21,A
2,20.887780024138358,11,8,2,166,B
3,38.27805238561881,5,4,6,335,A
4,24.798358377090498,1,0,12,31,A
1,31.430523980747378,10,6,8,176,B
0,33.09580707372761,6,5,7,302,A
0,38.55641603500865,4,3,2,377,A
1,21.416180001052428,5,2,10,119,B
1,30.84824785658725,7,1,9,214,A
4,28.74916454594341,2,3,12,34,D
1,29.006229426462724,3,1,7,150,B
3,21.36762244214863,8,7,2,162,B
2,33.13746604518718,9,8,2,252,B
1,25.94825273352615,11,5,7,170,B
1,27.759326667676483,7,2,14,177,A
3,31.34071826437861,7,6,7,283,A
0,25.918476221252664,10,4,5,216,A
0,38.752739406331614,5,1,7,303,A
4,37.70331064511872,0,8,17,7,D
3,39.873960602543164,11,7,6,323,A
2,25.145295722420933,8,0,8,243,S
2,26.747616909662913,7,2,7,207,A
3,36.02439382696684,6,0,6,305,S
2,24.377297661908308,6,8,9,239,A
0,21.60029215653976,3,8,5,176,B
2,33.78822619095642,6,8,8,258,B
2,23.69850153418338,5,6,9,230,A
3,24.101696639439503,7,2,8,233,S
3,24.094408128347375,12,5,7,236,A
2,28.161842726093973,3,2,5,246,A
1,32.709786065465394,4,3,8,145,C
3,29.224049442642723,13,5,8,213,A
4,36.67981051538885,0,8,22,41,D
4,37.27632588936878,0,0,17,58,S
0,22.51421089024943,6,8,7,168,B
2,34.880853636000026,4,5,4,292,A
1,31.760954366912756,4,0,12,149,S
0,27.547822208473825,3,8,2,201,B
2,37.8193727179531,14,8,2,344,A
3,22.429245241961063,13,5,4,185,A
4,39.10128794507814,2,9,11,54,D
1,39.75904736413129,5,5,8,235,B
4,23.107398282419364,3,6,23,45,C
3,39.86614388615596,7,4,4,312,A
2,21.002108530099438,14,1,6,170,S
3,23.987294634943265,7,7,6,228,A
3,21.230174823365637,5,5,2,205,A
4,24.09337895187895,3,9,12,22,D
1,22.862410289207865,3,6,8,157,B
3,22.909827149140284,5,4,8,164,B
4,34.662430501605385,0,4,23,38,C
1,33.88849899047297,8,2,10,150,B
2,23.917015538065275,8,4,5,213,A
2,23.61480613078443,5,4,4,165,B
0,27.083374793327856,7,8,5,219,B
4,28.16136406071862,2,6,29,21,C
1,35.65793537344669,11,6,6,156,C
3,35.3175963156756,7,3,2,334,A
2,30.173492641798767,4,6,4,231,B
1,22.899859156395067,4,4,8,128,B
4,39.227236000712274,2,3,19,14,C
0,38.033476504539706,13,4,9,347,A
2,30.069013880040714,8,3,3,238,A
1,21.198608662377836,11,6,13,135,B
1,27.810325211165313,7,6,5,182,B
1,27.74110825204173,10,7,6,127,C
4,26.59277648655447,0,7,14,35,D
4,24.738717588449646,2,9,28,27,C
4,33.72450006371987,3,0,11,51,A
3,36.90841678293018,11,0,4,337,S
1,35.75350361429562,7,4,6,160,C
2,26.194611997710545,11,7,6,198,B
4,36.437427097416915,3,4,12,56,D
4,32.50784799427029,0,7,18,5,D
